Clave Municipio,Colonia,OC Identificada,Acumulado,2023 a 2025
11042,Las Jícamas,Cártel de Santa Rosa de Lima,1,1
11042,Magdalena de Araceo,Cártel de Santa Rosa de Lima,,1
11044,,Cártel de Santa Rosa de Lima,1,1
11044,,Cártel Jalisco Nueva Generación,1,1
11044,,Los Escorpiones,1,1
11044,,Paramilitares Colombianos,1,1
11044, Los Ángeles,Cártel de Santa Rosa de Lima,1,
11044, San Salvador Torrecillas,Cártel de Santa Rosa de Lima,1,
11044, Santa Rosa de Lima,Cártel de Santa Rosa de Lima,1,
11044, Suchitlán,Cártel de Santa Rosa de Lima,1,
11044,18 de Marzo,Cártel de Santa Rosa de Lima,1,1
11044,Los Ángeles,Cártel de Santa Rosa de Lima,,1
11044,San Salvador Torrecillas,Cártel de Santa Rosa de Lima,,1
11044,Santa Rosa de Lima,Cártel de Santa Rosa de Lima,,1
11044,Santa Rosa de Lima,Cártel Jalisco Nueva Generación,1,
11044,Suchitlán,Cártel de Santa Rosa de Lima,,1
11046,,Cártel de Santa Rosa de Lima,1,1
11046,,Cártel Jalisco Nueva Generación,1,1
11046,,Cárteles Unidos,1,1
11046, Buenavista de la Libertad,Cártel de Santa Rosa de Lima,1,
11046, La Angostura,Cártel de Santa Rosa de Lima,1,
11046,Buenavista (Buena Vista de Cerano),Cártel de Santa Rosa de Lima,1,1
11046,Buenavista de la Libertad,Cártel de Santa Rosa de Lima,,1
11046,La Angostura,Cártel de Santa Rosa de Lima,,1
11046,Santa Mónica Ozumbilla,Cártel Jalisco Nueva Generación,1,1
12000,,Cártel de Los Beltrán Leyva,1,1
12000,,Cártel de Sinaloa,1,1
12000,,Cártel de Sinaloa (Los Guzmán),1,1
12000,,Cártel de Sinaloa (Los Zambada),1,1
12000,,Cártel Jalisco Nueva Generación,1,1
12000,,Cárteles Unidos,1,1
12000,,Grupo Calavera,1,1
12000,,Guardia Guerrerense,1,1
12000,,Guerreros Unidos,1,1
12000,,La Barredora,1,1
12000,,La Familia Michoacana,1,1
12000,,La Nueva Familia Michoacana,1,1
12000,,Los Añorve,1,1
12000,,Los Arreola,1,1
12000,,Los Caballeros Templarios,1,1
12000,,Los Carrillo Salmerón,1,1
12000,,Los Colombianos,1,1
12000,,Los Cornudos,1,
12000,,Los Cuinis,1,
12000,,Los Granados,1,1
12000,,Los Maldonado,1,1
12000,,Los Malportados,1,1
12000,,Los Mazatlecos,1,1
12000,,Los Rodríguez,1,1
12000,,Los Rojos,1,1
12000,,Los Tequileros,1,1
12000,,Los Viagra,1,1
12000,,Sangre Nueva Guerrerense,1,1
12000,San Nicolas (Municipio),Los Rusos (de Guerrero),1,
12001,,Cártel de Caborca,1,1
12001,,Cártel de Sinaloa,1,1
12001,,Cártel del Sur,1,
12001,,Cártel Independiente de Acapulco,1,1
12001,,Cártel Jalisco Nueva Generación,1,1
12001,,CJNG-CIDA,1,1
12001,,Guardia Guerrerense,1,
12001,,Hermanos Magno Acevedo,1,
12001,,Las Goteras,1,1
12001,,Los Hermanos Sánchez,1,1
12001,,Los Rodríguez,1,1
12001,,Los Rojos,1,
12001,,Los Rusos,1,1
12001,,Los Rusos (de Guerrero),1,
12001,,Sangre Nueva Guerrerense,1,
12001, Bajos del Ejido,Los Rusos (de Guerrero),1,
12001, El Conchero,Los Rusos (de Guerrero),1,
12001, Emperador Moctezuma,Cártel Independiente de Acapulco,1,
12001, Granjas del Marqués,Los Rusos (de Guerrero),1,
12001, Juan R Escudero,CJNG-CIDA,1,
12001, Juan R Escudero,Flor Imperial,1,
12001, Kilómetro 30,Los Arizmendi,1,
12001, Kilómetro 30,Los Rusos (de Guerrero),1,
12001, La Laja,Cártel Independiente de Acapulco,1,
12001, La Laja,Los Rusos (de Guerrero),1,
12001, La Poza,Los Amarillos,1,
12001, La Venta,Cártel Independiente de Acapulco,1,
12001, La Venta,CJNG-CIDA,1,
12001, La Venta,Flor Imperial,1,
12001, Las Cruces,Cártel Independiente de Acapulco,1,
12001, Las Playas,Cártel Independiente de Acapulco,1,
12001, Las Playas,Los Rusos (de Guerrero),1,
12001, Llano Largo,Los Amarillos,1,
12001, Obrera,Los Rusos (de Guerrero),1,
12001, Progreso,Los Rusos (de Guerrero),1,
12001, Renacimiento,Cártel Jalisco Nueva Generación,1,
12001, Renacimiento,Los Rusos (de Guerrero),1,
12001, Rubén Figueroa,Los Rusos (de Guerrero),1,
12001, Sinai,Cártel Independiente de Acapulco,1,
12001, Viejo,Los Rusos (de Guerrero),1,
12001,Bellavista,Los Rusos (de Guerrero),1,
12001,Central de abastos,Cártel Independiente de Acapulco,1,1
12001,Ejido Nuevo,Los Arizmendi,1,
12001,El Coloso INFONAVIT,Los Amarillos,1,1
12001,El Quemado,CJNG-CIDA,1,1
12001,El Quemado,Flor Imperial,1,1
12001,Emperador Moctezuma,Cártel Independiente de Acapulco,,1
12001,Juan R Escudero,CJNG-CIDA,,1
12001,Juan R Escudero,Flor Imperial,,1
12001,La Poza,Los Amarillos,,1
12001,La Venta,Cártel Independiente de Acapulco,,1
12001,La Venta,CJNG-CIDA,,1
12001,La Venta,Flor Imperial,,1
12001,Llano Largo,Los Amarillos,,1
12001,Los Órganos de Juan R. Escudero,Cártel Jalisco Nueva Generación,1,1
12001,Magallanes,Los Toluqueños,1,1
12001,Plan de los Amates,La Nueva Empresa,1,
12001,Renacimiento,Cártel Jalisco Nueva Generación,,1
12001,Sinai,Cártel Independiente de Acapulco,,1
12001,Xaltianguis,Los Dumbos,1,
12002,,Cártel del Sur,1,
12002,,Cártel Jalisco Nueva Generación,1,
12002,,Los Ardillos,1,1
12002,,Los Rojos,1,
12003,,Guardia Guerrerense,1,
12003,,La Nueva Empresa,1,
12003,,La Nueva Familia Michoacana,1,1
12003,,Los Maldonado,1,
12003,,Los Tequileros,1,
12003,Carrizalillo,Cártel Jalisco Nueva Generación,1,
12006,,Los Rojos,1,
12006,,Los Tlacos,1,
12006, El Querengue,La Nueva Familia Michoacana,1,
12006, Lagunita,La Nueva Familia Michoacana,1,
12006, Tepoxtepec,La Nueva Familia Michoacana,1,
12006, Texocotla,La Nueva Familia Michoacana,1,
12006, Tlatzala,La Nueva Familia Michoacana,1,
12006,Apaxtla de Castrejón Centro,Gente Nueva,1,
12006,Cacalotepec,La Nueva Familia Michoacana,1,1
12006,Liberaltepec,La Nueva Empresa,1,
12006,Tepoxtepec,La Nueva Familia Michoacana,,1
12006,Tlatzala,La Nueva Familia Michoacana,,1
12007,,Cártel Jalisco Nueva Generación,1,
12007,,Guardia Guerrerense,1,
12007,,La Nueva Empresa,1,
12007,,La Nueva Familia Michoacana,1,1
12007,,Los Maldonado,1,
12007,,Los Tlacos,1,
12008,,Cárteles Unidos,1,
12008,,Guerreros Unidos,1,
12008,,Los Chimalacos,1,1
12008,,Los Rojos,1,
12010,,Los Ardillos,1,
12011,,Federación Guerrerense,1,
12011,,Guardia Guerrerense,1,
12011,,Guerrero Nueva Generación,1,1
12011,,La Nueva Empresa,1,
12011,,Los Ardillos,1,
12011,,Los Cornudos,1,
12011,,Los Granados,1,1
12011,,Los Viagra,1,
12011,,Sangre Nueva Guerrerense,1,
12011,El Porvenir Limón,Cártel Jalisco Nueva Generación,1,
12012,,Los Ardillos,1,1
12012,,Los Carrillo Salmerón,1,1
12012,,Los Rusos,,1
12012,,Los Rusos (de Guerrero),1,
12012, El Cortijo,Los Ardillos,1,
12012,Apantla,Los Ardillos,1,1
12012,El Cortijo,Los Ardillos,,1
12014,,Cártel Jalisco Nueva Generación,1,
12014,,Federación Guerrerense,1,
12014,,Guardia Guerrerense,1,
12014,,La Nueva Empresa,1,
12014,,Los Cornudos,1,
12014,,Los Viagra,1,
12014,,Sangre Nueva Guerrerense,1,
12014,San Jerónimo de Juárez Centro,Los Granados,1,1
12015,,Cárteles Unidos,1,
12015,,Guerreros Unidos,1,
12015,,La Nueva Empresa,1,
12015,,Los Ardillos,1,
12015,,Los Rojos,1,
12016,,Cártel Jalisco Nueva Generación,1,
12016,,Guardia Guerrerense,1,
12016,,Los Cornudos,1,
12016,,Los Granados,1,1
12016,,Los Viagra,1,
12016,,Sangre Nueva Guerrerense,1,
12017,,Cártel del Sur,1,
12017,,Cártel Jalisco Nueva Generación,1,
12017,,Cárteles Unidos,1,
12017,,Gente Nueva,1,
12017,,Guerreros Unidos,1,
12017,,La Bandera,1,
12017,,La Nueva Empresa,1,
12017,,Los Rojos,1,
12017,,Los Tlacos,1,1
12017,Nuevo Balsas,La Nueva Familia Michoacana,1,
12019,,Cárteles Unidos,1,
12019,,Guerreros Unidos,1,
12019,,Los Chimalacos,1,1
12019,,Los Rojos,1,
12021,,Cártel Independiente de Acapulco,1,
12021,,Cártel Jalisco Nueva Generación,1,1
12021,,Guardia Guerrerense,1,
12021,,Guerrero Nueva Generación,1,1
12021,,La Nueva Empresa,1,
12021,,La Nueva Familia Michoacana,1,1
12021,,Los Arreola,1,1
12021,,Los Cornudos,1,
12021,,Los Granados,1,1
12021,,Los Maldonado,1,1
12021,,Los Rodríguez,1,1
12021,,Los Viagra,1,1
12021,,Sangre Nueva Guerrerense,1,
12021,Bajos del Ejido,Los Rodríguez,1,1
12021,Bajos del Ejido,Los Rusos,,1
12021,El Conchero,Los Rusos,,1
12021,Viejo,Los Rusos,,1
12022,,Cártel de Tepalcatepec,1,
12022,,Cártel Jalisco Nueva Generación,1,1
12022,,Guardia Guerrerense,1,
12022,,La Nueva Familia Michoacana,1,1
12022,,Los Tlacos,1,
12022, El Durazno,La Nueva Familia Michoacana,1,
12022, El Puerto de Ollas,La Nueva Familia Michoacana,1,
12022, Los Guajes,Cártel Jalisco Nueva Generación,1,
12022, Pineda,La Nueva Familia Michoacana,1,
12022, Río Frío de los Fresnos,La Nueva Familia Michoacana,1,
12022, San Antonio de las Tejas,La Nueva Familia Michoacana,1,
12022, Zihuaquio,Cártel Jalisco Nueva Generación,1,
12022, Zihuaquio,La Nueva Familia Michoacana,1,
12022,El Carrizal,La Nueva Familia Michoacana,1,1
12022,El Puerto de Ollas,La Nueva Familia Michoacana,,1
12022,Hacienda de Dolores,Cártel Jalisco Nueva Generación,1,
12022,Hacienda de Dolores,La Nueva Empresa,1,
12022,Los Guajes,La Nueva Familia Michoacana,,1
12022,Pineda,La Nueva Familia Michoacana,,1
12022,Río Frío de los Fresnos,La Nueva Familia Michoacana,,1
12022,San Antonio Texas,Cártel de Sinaloa,1,
12022,San Antonio Texas,Los Arreola,1,
12022,San Antonio Texas,Los Maldonado,1,
12022,Zihuaquio,Cártel Jalisco Nueva Generación,,1
12022,Zihuaquio,La Nueva Familia Michoacana,,1
12023,,Cártel de los Lichos,1,1
12023,,Los Marín,1,
12023,,Los Rusos,,1
12023,,Los Rusos (de Guerrero),1,
12023, Punta Maldonado,Los Rusos (de Guerrero),1,
12023, San Nicolás,Los Rusos (de Guerrero),1,
12023,Cuajicuinalpa Centro,Los Rusos,,1
12023,Cuajicuinalpa Centro,Los Rusos (de Guerrero),1,
12023,Punta Maldonado,Los Rusos,,1
12023,San Nicolás,Los Rusos,,1
12026,,Cárteles Unidos,1,
12026,,Gente Nueva,1,
12026,,Guerreros Unidos,1,
12026,,Los Rojos,1,
12026,,Los Tlacos,1,
12027,,Cártel Jalisco Nueva Generación,1,
12027,,Guardia Guerrerense,1,
12027,,La Nueva Familia Michoacana,1,1
12027,,Los Maldonado,1,
12027,,Los Tlacos,1,
12027,El Salitre,La Nueva Empresa,1,
12028,,Cártel del Sur,1,
12028,,Cártel Jalisco Nueva Generación,1,
12028,,La Nueva Empresa,1,
12028,,Los Ardillos,1,1
12028,,Los Rojos,1,
12028,,"Policía Comunitaria ""Por la Paz y Justicia""",1,
12028, Atzacoaloya,Los Ardillos,1,
12028, El Jagüey,Los Ardillos,1,
12028,Alcozacán,Los Ardillos,1,
12029,,Cártel del Sur,1,1
12029,,Cártel Jalisco Nueva Generación,1,
12029,,Federación Guerrerense,1,
12029,,La Nueva Empresa,1,
12029,,La Nueva Familia Michoacana,1,1
12029,,Los Ardillos,1,1
12029,,Los Rojos,1,1
12029,,Los Tlacos,1,1
12029, Chautipan,Los Ardillos,1,
12029, El Tomatal,Los Tlacos,1,
12029, Flor de Nochebuena,Los Tlacos,1,
12029, José López Portillo,Los Ardillos,1,
12029, Petaquillas (Ayacapitzatlán),Los Ardillos,1,
12029, PRD,Los Ardillos,1,
12029, Rincón de Alcaparrosa,Los Ardillos,1,
12029, Rincón de Alcaparrosa,Los Tlacos,1,
12029, San Mateo,Los Tlacos,1,
12029, Tepechicotlán,Los Ardillos,1,
12029,Buenavista de La Salud,Los Ardillos,1,
12029,Chautipan,Los Ardillos,,1
12029,Chautipan,Los Jaliscos,1,1
12029,Chilpancingo de los Bravos Centro,Los Tlacos,1,1
12029,El Tomatal,Los Tlacos,,1
12029,Flor de Nochebuena,Los Tlacos,,1
12029,José López Portillo,Los Ardillos,,1
12029,Los Gobernadores,Los Tlacos,,1
12029,Petaquillas,Los Ardillos,,1
12029,Petaquillas (Ayacapitzatlán),Los Ardillos,,1
12029,PRD,Los Ardillos,,1
12029,Rincón de Alcaparrosa,Los Ardillos,,1
12029,Rincón de Alcaparrosa,Los Tlacos,,1
12029,Tepechicotlán,Los Ardillos,,1
12030,Cruz Grande Centro,Los Rusos,,1
12030,Cruz Grande Centro,Los Rusos (de Guerrero),1,
12031,,Cárteles Unidos,1,
12031,,Gente Nueva,1,
12031,,Guerreros Unidos,1,
12031,,Los Rojos,1,
12031,Acapetlahuaya,La Nueva Empresa,1,
12031,Acapetlahuaya,La Nueva Familia Michoacana,1,1
12031,Acapetlahuaya,Los Tlacos,1,
12032,,Cártel Jalisco Nueva Generación,1,
12032,,La Nueva Empresa,1,
12032,,Los Ardillos,1,
12032, Acatlán del Río,La Nueva Familia Michoacana,1,
12032, El Caracol,La Nueva Familia Michoacana,1,
12032, Tlacotepec,La Nueva Familia Michoacana,1,
12032, Tlacotepec Centro,Los Tlacos,1,
12032,Izotepec,Los Jaliacos,1,1
12032,Izotepec,Los Tlacos,1,1
12032,Tetela del Río,La Nueva Familia Michoacana,1,
12032,Tlacotepec Centro,Cártel del Sur,1,
12032,Tlacotepec Centro,Los Rojos,1,
12034,,Cárteles Unidos,1,
12034,,Gente Nueva,1,
12034,,Guerreros Unidos,1,1
12034,,La Bandera,1,
12034,,Los Rojos,1,
12034,,Los Tlacos,1,1
12034,Paso Morelos,Los Chimalacos,1,1
12035,,Cárteles Unidos,1,
12035,,Gente Nueva,1,
12035,,Guerreros Unidos,1,
12035,,La Bandera,1,
12035,,La Nueva Empresa,1,
12035,,La Nueva Familia Michoacana,1,1
12035,,Los Rojos,1,
12035,,Los RR,1,
12035,,Los Tlacos,1,1
12035, Daniel Murayama,Los Peques,1,
12035, El Capire,Los Peques,1,
12035, Perpetuo Socorro,Los Peques,1,
12035, Ruben Figueroa,La Nueva Familia Michoacana,1,
12035, Santa Teresa,La Nueva Familia Michoacana,1,
12035,FOVISSSTE,Guerrero Nueva Generación,1,1
12035,Juan N Alvarez,Los Peques,1,
12035,Nuevo Horizonte,Equipo del Justiciero del Pueblo,1,
12035,Nuevo Horizonte,Federación Guerrerense,1,
12035,Nuevo Horizonte,La Nueva Familia Michoacana,1,
12035,Santa Teresa,La Nueva Familia Michoacana,,1
12037,,Cárteles Unidos,1,
12037,,Gente Nueva,1,
12037,,Los Rojos,1,
12037, Xalostoc,La Nueva Familia Michoacana,1,
12037,San Juan,La Nueva Familia Michoacana,1,1
12037,San Martín Pachivia,Guerreros Unidos,1,
12037,San Martín Pachivia,La Bandera,1,
12037,San Martín Pachivia,Los Tlacos,1,
12037,Xalostoc,La Nueva Familia Michoacana,,1
12037,Zozoquitla,La Nueva Empresa,1,
12038,,Cártel Jalisco Nueva Generación,1,
12038,,Guardia Guerrerense,1,
12038,,La Nueva Empresa,1,
12038,,Los Arreola,1,
12038,,Los Granados,1,1
12038,,Los Viagra,1,
12038,,Sangre Nueva Guerrerense,1,
12038, Zihuatanejo (Ixtapa-Zihuatanejo),La Nueva Familia Michoacana,1,
12038, Zihuatanejo Centro,Cártel Jalisco Nueva Generación,1,
12038, Zihuatanejo Centro,La Nueva Familia Michoacana,1,
12038,Vallecitos de Zaragoza,La Nueva Familia Michoacana,1,1
12038,Vallecitos de Zaragoza,Los Cornudos,1,
12038,Zihuatanejo (Ixtapa-Zihuatanejo),Cártel Jalisco Nueva Generación,1,1
12038,Zihuatanejo (Ixtapa-Zihuatanejo),La Nueva Familia Michoacana,,1
12038,Zihuatanejo Centro,Cártel Jalisco Nueva Generación,,1
12038,Zihuatanejo Centro,La Nueva Familia Michoacana,,1
12038,Zihuatanejo Centro,Los Granados,1,1
12039,,Federación Guerrerense,1,
12039,,Los Rojos,1,
12039, Tierra Colorada Centro,Los Ardillos,1,
12039,Las Garrapatas,Los Amigos,1,1
12039,San Juan del Reparo Sur (San Juan del Reparo),Los Ardillos,1,1
12039,San Juan del Reparo Sur (San Juan del Reparo),Los Rusos,,1
12039,San Juan del Reparo Sur (San Juan del Reparo),Los Rusos (de Guerrero),1,
12039,Tierra Colorada Centro,Cártel del Sur,1,
12040,,Cártel Jalisco Nueva Generación,1,
12040,,La Nueva Empresa,1,
12040,,Los Rojos,1,
12040, Chichihualco,Cártel del Sur,1,
12040, Corral de Piedra,Los Tlacos,1,
12040, El Naranjo,Cártel del Sur,1,
12040, Puerto Gral. Nicolás Bravo,Cártel del Sur,1,
12040, Tepozonalco,Cártel del Sur,1,
12040, Yextla,Los Tlacos,1,
12040,Chichihualco,Cártel del Sur,,1
12040,Chichihualco,Guerreros Unidos,1,1
12040,Chichihualco,Los Ardillos,1,
12040,Chichihualco,Los Tlacos,1,1
12040,El Balzamar,Cártel del Sur,1,
12040,Yextla,Los Jaliacos,1,1
12040,Yextla,Los Tlacos,,1
12042,,Los Rojos,1,
12042,Apango,Cártel del Sur,1,
12042,Apango,Los Ardillos,1,
12044,,Cártel del Sur,1,
12044,,Los Ardillos,1,1
12044,,Los Rojos,1,
12044,Zintlanapa,Los Ardillos,1,1
12045,,Cártel Jalisco Nueva Generación,1,
12045,,La Nueva Empresa,1,
12045,,Los Ardillos,1,
12046,,Los Añorve,1,
12046,,Los Zetas Vieja Escuela,1,
12047,,Cárteles Unidos,1,
12047,,Guerreros Unidos,1,
12047,,La Nueva Familia Michoacana,1,1
12047,,Los Rojos,1,
12047,Ixcapuzalco,Gente Nueva,1,
12048,,Cártel Jalisco Nueva Generación,1,1
12048,,Guardia Guerrerense,1,
12048,,La Nueva Empresa,1,
12048,,La Nueva Familia Michoacana,1,1
12048,,Los Arreola,1,
12048,,Los Cornudos,1,
12048,,Los Viagra,1,
12048,,Sangre Nueva Guerrerense,1,
12048, Llano de la Puerta,La Nueva Familia Michoacana,1,
12048, Soledad de la Palma,La Nueva Familia Michoacana,1,
12048,Balcón de la Bandera,La Nueva Familia Michoacana,1,1
12048,La Palma,Fuerza Guerrerense,1,1
12048,Llano de la Puerta,La Nueva Familia Michoacana,,1
12048,Soledad de la Palma,La Nueva Familia Michoacana,,1
12049,,Cárteles Unidos,1,
12049,,Gente Nueva,1,
12049,,Guerreros Unidos,1,
12049,,La Nueva Empresa,1,
12049,,Los Rojos,1,
12050,,Cártel Jalisco Nueva Generación,1,
12050,,Guardia Guerrerense,1,
12050,,La Nueva Empresa,1,
12050,,La Nueva Familia Michoacana,1,1
12050,,Los Maldonado,1,
12050, Ciudad Altamirano Centro,La Nueva Familia Michoacana,1,
12050, Santa Bárbara,La Nueva Familia Michoacana,1,
12050, Santa Bárbara,Los Tlacos,1,
12050, Tierra Blanca,La Nueva Familia Michoacana,1,
12050,Altamirano,La Nueva Familia Michoacana,1,
12050,Altamirano,Los Tlacos,1,
12050,Ciudad Altamirano Centro,La Nueva Familia Michoacana,,1
12051,,Cártel del Sur,1,
12051,,Los Ardillos,1,1
12051,,Los Rojos,1,
12051,Tlanicuilulco,Los Ardillos,1,1
12052,Nejapa,Los Rusos,,1
12052,Nejapa,Los Rusos (de Guerrero),1,
12053,,Los Ardillos,1,1
12053,Las Vigas,Los Ardillos,1,1
12054,,Cártel Jalisco Nueva Generación,1,
12054,,Guardia Guerrerense,1,
12054,,La Nueva Empresa,1,
12054,,La Nueva Familia Michoacana,1,1
12054,,Los Maldonado,1,
12054,,Los Tlacos,1,
12054,La Gavia,Los Tequileros,1,
12054,San Pedro Pezuapan,La Nueva Familia Michoacana,1,
12055,,Cárteles Unidos,1,
12055,,Gente Nueva,1,
12055,,Guerreros Unidos,1,1
12055,,La Nueva Empresa,1,
12055,,La Nueva Familia Michoacana,1,
12055,,Los Rojos,1,
12055, Unidad Infonavit,Federación Guerrerense,1,
12055,Mexcaltepec,Federación Guerrerense,1,
12056,,Los Ardillos,1,1
12056,,Los Tlacos,1,1
12056, Rancho Viejo,Los Ardillos,1,
12056,Lagunillas,Los Ardillos,1,1
12056,Rancho Viejo,Los Ardillos,,1
12057,,Cártel Jalisco Nueva Generación,1,1
12057,,Federación Guerrerense,1,
12057,,Guardia Guerrerense,1,
12057,,Guerrero Nueva Generación,1,1
12057,,La Nueva Empresa,1,
12057,,La Nueva Familia Michoacana,1,
12057,,Los Ardillos,1,
12057,,Los Arreola,1,
12057,,Los Cornudos,1,
12057,,Los Granados,1,1
12057,,Los Rodríguez,1,1
12057,,Los Viagra,1,
12057,,Sangre Nueva Guerrerense,1,
12057,El Porvenir,La Nueva Familia Michoacana,1,1
12057,San Luis de La Loma Centro,Los Granados,1,1
12058,,Cártel Jalisco Nueva Generación,1,1
12058,,Cárteles Unidos,1,
12058,,Doble B,1,1
12058,,Gente Nueva,1,
12058,,Guerreros Unidos,1,
12058,,La Bandera,1,1
12058,,La Nueva Empresa,1,
12058,,La Nueva Familia Michoacana,1,1
12058,,La Tecampanera,1,1
12058,,Los Ardillos,1,1
12058,,Los Granados,1,
12058,,Los Rojos,1,
12058,,Los Tlacos,1,
12058, El Arenal,La Nueva Familia Michoacana,1,
12058, El Terrero Vistahermosa,La Bandera,1,
12058, El Terrero Vistahermosa,La Nueva Familia Michoacana,1,
12058, La Guadalupe,La Bandera,1,
12058, La Guadalupe,La Nueva Familia Michoacana,1,
12058, La Laguna,La Bandera,1,
12058, La Laguna,La Nueva Familia Michoacana,1,
12058, Las Flores,La Nueva Familia Michoacana,1,
12058, Mexicapan,La Bandera,1,
12058, Nueva Senda,La Bandera,1,
12058, Nueva Senda,La Nueva Familia Michoacana,1,
12058, Oxtotitlán,La Nueva Familia Michoacana,1,
12058, Oxtotitlán,La Tecampanera,1,
12058, Pedregal,La Tecampanera,1,
12058, Rincón del Sauce,La Tecampanera,1,
12058, San Andrés,La Nueva Familia Michoacana,1,
12058, Tehuixtla,La Nueva Familia Michoacana,1,
12058, Tehuixtla,La Tecampanera,1,
12058,Ahuehuetla,La Nueva Familia Michoacana,1,1
12058,Ahuehuetla,La Tecampanera,1,1
12058,El Arenal,La Bandera,1,1
12058,El Arenal,La Nueva Familia Michoacana,,1
12058,El Terrero Vistahermosa,La Bandera,,1
12058,El Terrero Vistahermosa,La Nueva Familia Michoacana,,1
12058,La Guadalupe,La Bandera,,1
12058,La Guadalupe,La Nueva Familia Michoacana,,1
12058,La Laguna,La Bandera,,1
12058,La Laguna,La Nueva Familia Michoacana,,1
12058,Las Flores,La Nueva Familia Michoacana,,1
12058,Nueva Senda,La Bandera,,1
12058,Nueva Senda,La Nueva Familia Michoacana,,1
12058,Oxtotitlán,La Nueva Familia Michoacana,,1
12058,Oxtotitlán,La Tecampanera,,1
12058,Pedregal,La Tecampanera,,1
12058,Rincón del Sauce,La Tecampanera,,1
12058,San Andrés,La Nueva Familia Michoacana,,1
