id,state.code,name,full_code,city.code,city.name
489,13,Molango de Escamilla,13042
490,13,Nicolás Flores,13043
491,13,Nopala de Villagrán,13044
492,13,Omitlán de Juárez,13045
493,13,San Felipe Orizatlán,13046
494,13,Pacula,13047
495,13,Pachuca de Soto,13048,18,Pachuca
496,13,Pisaflores,13049
497,13,Progreso de Obregón,13050
498,13,Mineral de la Reforma,13051,18,Pachuca
499,13,San Agustín Tlaxiaca,13052,18,Pachuca
500,13,San Bartolo Tutotepec,13053
501,13,San Salvador,13054
502,13,Santiago de Anaya,13055
503,13,Santiago Tulantepec de Lugo Guerrero,13056,19,Tulancingo
504,13,Singuilucan,13057
505,13,Tasquillo,13058
506,13,Tecozautla,13059
507,13,Tenango de Doria,13060
508,13,Tepeapulco,13061
509,13,Tepehuacán de Guerrero,13062
510,13,Tepeji del Río de Ocampo,13063
511,13,Tepetitlán,13064
512,13,Tetepango,13065
513,13,Villa de Tezontepec,13066
514,13,Tezontepec de Aldama,13067
515,13,Tianguistengo,13068
516,13,Tizayuca,13069,13,Valle de México
517,13,Tlahuelilpan,13070,20,Tula
518,13,Tlahuiltepa,13071
519,13,Tlanalapa,13072
520,13,Tlanchinol,13073
521,13,Tlaxcoapan,13074,20,Tula
522,13,Tolcayuca,13075
523,13,Tula de Allende,13076,20,Tula
524,13,Tulancingo de Bravo,13077,19,Tulancingo
525,13,Xochiatipan,13078
526,13,Xochicoatlán,13079
527,13,Yahualica,13080
528,13,Zacualtipán de Ángeles,13081
529,13,Zapotlán de Juárez,13082,18,Pachuca
530,13,Zempoala,13083,18,Pachuca
531,13,Zimapán,13084
532,14,Acatic,14001
533,14,Acatlán de Juárez,14002
534,14,Ahualulco de Mercado,14003
535,14,Amacueca,14004
536,14,Amatitán,14005
537,14,Ameca,14006
538,14,San Juanito de Escobedo,14007
539,14,Arandas,14008
540,14,El Arenal,14009
541,14,Atemajac de Brizuela,14010
542,14,Atengo,14011
543,14,Atenguillo,14012
544,14,Atotonilco el Alto,14013
545,14,Atoyac,14014
546,14,Autlán de Navarro,14015
547,14,Ayotlán,14016
548,14,Ayutla,14017
549,14,La Barca,14018
550,14,Bolaños,14019
551,14,Cabo Corrientes,14020
552,14,Casimiro Castillo,14021
553,14,Cihuatlán,14022
554,14,Zapotlán el Grande,14023
555,14,Cocula,14024
556,14,Colotlán,14025
557,14,Concepción de Buenos Aires,14026
558,14,Cuautitlán de García Barragán,14027
559,14,Cuautla,14028
560,14,Cuquío,14029
561,14,Chapala,14030
562,14,Chimaltitán,14031
563,14,Chiquilistlán,14032
564,14,Degollado,14033
565,14,Ejutla,14034
566,14,Encarnación de Díaz,14035
567,14,Etzatlán,14036
568,14,El Grullo,14037
569,14,Guachinango,14038
570,14,Guadalajara,14039,21,Guadalajara
571,14,Hostotipaquillo,14040
572,14,Huejúcar,14041
573,14,Huejuquilla el Alto,14042
574,14,La Huerta,14043
575,14,Ixtlahuacán de los Membrillos,14044,21,Guadalajara
576,14,Ixtlahuacán del Río,14045
577,14,Jalostotitlán,14046
578,14,Jamay,14047
579,14,Jesús María,14048
580,14,Jilotlán de los Dolores,14049
581,14,Jocotepec,14050
582,14,Juanacatlán,14051,21,Guadalajara
583,14,Juchitlán,14052
584,14,Lagos de Moreno,14053
585,14,El Limón,14054
586,14,Magdalena,14055
587,14,Santa María del Oro,14056
588,14,La Manzanilla de la Paz,14057
589,14,Mascota,14058
590,14,Mazamitla,14059
591,14,Mexticacán,14060
592,14,Mezquitic,14061
593,14,Mixtlán,14062
594,14,Ocotlán,14063,23,Ocotlán
595,14,Ojuelos de Jalisco,14064
596,14,Pihuamo,14065
597,14,Poncitlán,14066,23,Ocotlán
598,14,Puerto Vallarta,14067,22,Puerto Vallarta
599,14,Villa Purificación,14068
600,14,Quitupan,14069
601,14,El Salto,14070,21,Guadalajara
602,14,San Cristóbal de la Barranca,14071
603,14,San Diego de Alejandría,14072
604,14,San Juan de los Lagos,14073
605,14,San Julián,14074
606,14,San Marcos,14075
607,14,San Martín de Bolaños,14076
608,14,San Martín Hidalgo,14077
609,14,San Miguel el Alto,14078
610,14,Gómez Farías,14079
611,14,San Sebastián del Oeste,14080
612,14,Santa María de los Ángeles,14081
613,14,Sayula,14082
614,14,Tala,14083
615,14,Talpa de Allende,14084
616,14,Tamazula de Gordiano,14085
617,14,Tapalpa,14086
618,14,Tecalitlán,14087
619,14,Tecolotlán,14088
620,14,Techaluta de Montenegro,14089
621,14,Tenamaxtlán,14090
622,14,Teocaltiche,14091
623,14,Teocuitatlán de Corona,14092
624,14,Tepatitlán de Morelos,14093
625,14,Tequila,14094
626,14,Teuchitlán,14095
627,14,Tizapán el Alto,14096
628,14,Tlajomulco de Zúñiga,14097,21,Guadalajara
629,14,Tlaquepaque,14098,21,Guadalajara
630,14,Tolimán,14099
631,14,Tomatlán,14100
632,14,Tonalá,14101,21,Guadalajara
633,14,Tonaya,14102
634,14,Tonila,14103
635,14,Totatiche,14104
636,14,Tototlán,14105
637,14,Tuxcacuesco,14106
638,14,Tuxcueca,14107
639,14,Tuxpan,14108
640,14,Unión de San Antonio,14109
641,14,Unión de Tula,14110
642,14,Valle de Guadalupe,14111
643,14,Valle de Juárez,14112
644,14,San Gabriel,14113
645,14,Villa Corona,14114
646,14,Villa Guerrero,14115
647,14,Villa Hidalgo,14116
648,14,Cañadas de Obregón,14117
649,14,Yahualica de González Gallo,14118
650,14,Zacoalco de Torres,14119
651,14,Zapopan,14120,21,Guadalajara
